Date, Iteration, Virial Sum, Potential Energy 
2026-02-16 04:46:46,909,-6934632.099485914,-6114509.885744328
2026-02-16 04:47:17,910,-6934915.301368978,-6113724.084072579
2026-02-16 04:47:49,911,-6935206.744298089,-6113094.492157996
2026-02-16 04:48:20,912,-6935506.715068421,-6112497.109733308
2026-02-16 04:48:51,913,-6935814.409984303,-6112062.563853672
2026-02-16 04:49:22,914,-6936128.859235057,-6111750.1269505005
2026-02-16 04:49:54,915,-6936448.727359538,-6111454.009396929
2026-02-16 04:50:13,916,-6936772.49467966,-6111226.0965953125
2026-02-16 04:50:44,917,-6937098.621513452,-6111053.55537669
2026-02-16 04:51:15,918,-6937425.609101226,-6110881.970413948
2026-02-16 04:51:46,919,-6937751.893414925,-6110706.392648038
2026-02-16 04:52:18,920,-6938076.094858013,-6110494.690246033
2026-02-16 04:52:49,921,-6938398.054682103,-6110274.918348168
2026-02-16 04:53:20,922,-6938718.177614425,-6110095.007448964
2026-02-16 04:53:51,923,-6939036.332487133,-6109893.918734947
2026-02-16 04:54:22,924,-6939353.165784723,-6109701.582820094
2026-02-16 04:54:54,925,-6939669.902924352,-6109533.726491613
2026-02-16 04:55:13,926,-6939988.201631784,-6109421.968310425
2026-02-16 04:55:44,927,-6940309.897652581,-6109427.237680703
2026-02-16 04:56:15,928,-6940636.686673938,-6109505.561785586
2026-02-16 04:56:46,929,-6940969.97998377,-6109615.372190742
2026-02-16 04:57:17,930,-6941310.693716641,-6109852.053279778
2026-02-16 04:57:49,931,-6941659.494017381,-6110270.800398044
2026-02-16 04:58:20,932,-6942016.591674472,-6110738.642982655
2026-02-16 04:58:51,933,-6942380.738942196,-6111314.5305778105
2026-02-16 04:59:22,934,-6942750.254275207,-6111993.509266282
2026-02-16 04:59:54,935,-6943123.239297229,-6112684.097205706
2026-02-16 05:00:13,936,-6943497.847195323,-6113470.963658569
2026-02-16 05:00:44,937,-6943872.338942385,-6114277.934843719
2026-02-16 05:01:15,938,-6944245.259884925,-6115060.095478688
2026-02-16 05:01:46,939,-6944615.646651513,-6115862.967989444
2026-02-16 05:02:17,940,-6944982.857880481,-6116594.143226785
2026-02-16 05:02:49,941,-6945347.438211271,-6117313.409667623
2026-02-16 05:03:20,942,-6945710.372186724,-6118003.7512855325
2026-02-16 05:03:51,943,-6946071.814843665,-6118708.340904139
2026-02-16 05:04:23,944,-6946432.079133063,-6119333.881656795
2026-02-16 05:04:54,945,-6946791.489629068,-6119960.136978049
2026-02-16 05:05:13,946,-6947150.263281408,-6120661.426759186
2026-02-16 05:05:44,947,-6947508.630034365,-6121326.346434749
2026-02-16 05:06:15,948,-6947866.5855140425,-6121985.25834973
2026-02-16 05:06:46,949,-6948223.884356962,-6122622.2405868815
2026-02-16 05:07:18,950,-6948579.958246051,-6123229.422384035
2026-02-16 05:07:49,951,-6948935.002334051,-6123851.990365313
2026-02-16 05:08:20,952,-6949289.441297227,-6124443.25873025
2026-02-16 05:08:51,953,-6949642.793988978,-6125078.985231552
2026-02-16 05:09:23,954,-6949994.94983691,-6125610.132168731
2026-02-16 05:09:54,955,-6950346.175691497,-6126113.461276339
2026-02-16 05:10:13,956,-6950697.147851608,-6126735.695726822
2026-02-16 05:10:44,957,-6951048.722671018,-6127315.278147832
2026-02-16 05:11:15,958,-6951401.826369223,-6127933.336350907
2026-02-16 05:11:47,959,-6951757.010677571,-6128500.023846028
2026-02-16 05:12:18,960,-6952114.409437376,-6129134.804239711
2026-02-16 05:12:49,961,-6952474.377162146,-6129739.273387121
2026-02-16 05:13:20,962,-6952836.970430347,-6130499.729957356
2026-02-16 05:13:52,963,-6953200.402452002,-6131153.386980079
2026-02-16 05:14:23,964,-6953562.337804184,-6131765.115385126
2026-02-16 05:14:54,965,-6953920.369187583,-6132313.469661502
2026-02-16 05:15:14,966,-6954272.047059946,-6132778.3400891535
2026-02-16 05:15:44,967,-6954615.193892829,-6133152.219138488
2026-02-16 05:16:16,968,-6954947.871166982,-6133431.183492396
2026-02-16 05:16:47,969,-6955268.945507699,-6133487.058539415
2026-02-16 05:17:18,970,-6955577.710532419,-6133405.814684675
2026-02-16 05:17:49,971,-6955874.9349779,-6133114.874405739
2026-02-16 05:18:20,972,-6956161.834111914,-6132637.832906675
2026-02-16 05:18:52,973,-6956438.957544331,-6132115.047188798
2026-02-16 05:19:23,974,-6956706.954157244,-6131433.642465209
2026-02-16 05:19:54,975,-6956966.40970159,-6130646.40504932
2026-02-16 05:20:14,976,-6957217.799679761,-6129730.82525297
2026-02-16 05:20:45,977,-6957461.617405853,-6128618.076122899
2026-02-16 05:21:16,978,-6957698.438201531,-6127437.298997603
